"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Mt. Hood--as seen from Pittock Mansion, Portland, OR. #fbf #dandv #mthood #portland #living 17Mar2015‚Ä¶ https://t.co/z2drbida4f",FALSE,0,NA,2015-05-08 23:53:45,FALSE,NA,"596825343467593728",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DrBach98",0,FALSE,FALSE,"-122.682","45.52"
"2","I'm at Appethaizing in Portland, OR https://t.co/z55b6N6ZZ9",FALSE,0,NA,2015-05-08 23:51:16,FALSE,NA,"596824718998642689",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","JCL324",0,FALSE,FALSE,"-122.632403","45.50485389"
"3","#macchiatofriday #espresso #italian #caf√© #portland #pdx @ Caffe Umbria https://t.co/NcXmxDxzHx",FALSE,1,NA,2015-05-08 23:49:58,FALSE,NA,"596824393193512960",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RendItItsYours",0,FALSE,FALSE,"-122.68330872","45.52513329"
"4","#CustomerService #Job alert: Customer Service Advisor | Pick-n-Pull, a Schnitzer Steel Ind. | #Portland, OR http://t.co/RKmt5bFXTC #Jobs",FALSE,0,NA,2015-05-08 23:43:16,FALSE,NA,"596822708966436865",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","PicknPullJobs",0,FALSE,FALSE,"-122.6762071","45.5234515"
"5","Oracle #IT #Job: DBA Manager (#Portland, OR) http://t.co/icNRMxIRGU #Jobs #Hiring",FALSE,0,NA,2015-05-08 23:39:43,FALSE,NA,"596821815483207681",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","JobsAtOracle",0,FALSE,FALSE,"-122.6762071","45.5234515"
"6","I'm at Rudy's Barbershop in Portland, OR https://t.co/Cp33iTUf7k",FALSE,0,NA,2015-05-08 23:36:58,FALSE,NA,"596821121955160064",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","JCL324",0,FALSE,FALSE,"-122.63438344","45.504879"
"7","Outdoor seating is the best!! #theeastburn #eastburn1800 #yum #foodie #portland #pdx #pdxpipeline‚Ä¶ https://t.co/d6rzYwgREj",FALSE,1,NA,2015-05-08 23:36:19,FALSE,NA,"596820956598927361",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","EastBurn",0,FALSE,FALSE,"-122.647308","45.522655"
"8","I'm at Salt &amp; Straw - @saltandstraw in Portland, OR https://t.co/2FUaL9SzwM",FALSE,1,NA,2015-05-08 23:35:55,FALSE,NA,"596820857407807490",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","JCL324",0,FALSE,FALSE,"-122.63054578","45.50480806"
"9","RT @SkyVipGrady: I'm at Fishbox in Portland, OR https://t.co/0P7FHX6HFY",FALSE,0,NA,2015-05-08 23:34:34,FALSE,NA,"596820519376310272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kcsowriter",1,TRUE,FALSE,NA,NA
"10","I'm at Green Dragon Bistro &amp; Brew Pub - @pdxgreendragon in Portland, OR https://t.co/ISU6g1ZCQh",FALSE,1,NA,2015-05-08 23:30:15,FALSE,NA,"596819431868780545",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","pdxplm",0,FALSE,FALSE,"-122.65653044","45.51625055"
"11","RT @jamieflam: Cumin Centipede #portland @ The Observatory https://t.co/iI15ft0DuF",FALSE,0,NA,2015-05-08 23:20:39,FALSE,NA,"596817016322957312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","icemen48",1,TRUE,FALSE,NA,NA
"12","VMware: Senior Technical Account Manager - Portland, OR (#Portland) http://t.co/A2I0ldyOra #IT #Job #Jobs #Hiring",FALSE,2,NA,2015-05-08 23:17:53,FALSE,NA,"596816319472775168",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VMwareJobs",0,FALSE,FALSE,"-122.6757228","45.5220648"
"13","Cumin Centipede #portland @ The Observatory https://t.co/iI15ft0DuF",FALSE,1,NA,2015-05-08 23:14:11,FALSE,NA,"596815386269655040",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jamieflam",1,FALSE,FALSE,"-122.58016907","45.51931073"
"14","I'm at @Powells City of Books in Portland, OR https://t.co/DFk8TojdHL http://t.co/N4neH2ffD1",FALSE,0,NA,2015-05-08 23:13:30,FALSE,NA,"596815216039600128",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","ashkyv",0,FALSE,FALSE,"-122.68161178","45.52331118"
"15","#CustomerService #Job alert: Chuukese... | LanguageLine Solutions | #Portland, OR http://t.co/bTyR7gR8Sf #interpreter #bilingual #Jobs",FALSE,0,NA,2015-05-08 23:04:28,FALSE,NA,"596812942730928129",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","LanguageRecruit",0,FALSE,FALSE,"-122.6762071","45.5234515"
"16","CBRE: Office Services Manager (#Portland, OR) http://t.co/U97Ki6NS0V #Clerical #Job #Jobs #Hiring #TweetMyJobs",FALSE,0,NA,2015-05-08 23:01:36,FALSE,NA,"596812219888709632",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","CBREJobs",0,FALSE,FALSE,"-122.6762071","45.5234515"
"17","#Portland, OR #Education #Job: School Base Job, School Psychologist, Portland, OR at Soliant Health http://t.co/LiT8KBDLmm #Jobs #Hiring",FALSE,0,NA,2015-05-08 22:57:19,FALSE,NA,"596811145228365825",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-122.6762071","45.5234515"
"18","I'm at @Nuvrei Patisserie &amp; Caf√© in Portland, OR w/ @ernearnn https://t.co/gjiIk3QlOz http://t.co/PlHLBjznZw",FALSE,1,NA,2015-05-08 22:53:56,FALSE,NA,"596810293533155328",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","ashkyv",0,FALSE,FALSE,"-122.68131258","45.52600133"
"19","I'm at @Nuvrei Patisserie &amp; Caf√© in Portland, OR https://t.co/5ueQsm4n3A",FALSE,0,NA,2015-05-08 22:52:14,FALSE,NA,"596809863050743808",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","ernearnn",0,FALSE,FALSE,"-122.68131258","45.52600133"
"20","Why yes, he is shameless. #DogDays #codiethebeagle #beaglesofinstagram @ Portland Waterfront https://t.co/ztu7xjDJhH",FALSE,0,NA,2015-05-08 22:49:09,FALSE,NA,"596809086936690691",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Aaronmorapdx",0,FALSE,FALSE,"-122.67284106","45.5175795"
"21","#pdxbrewtour number 19:Deschutes @ Deschutes Brewery Portland Public House https://t.co/FzVITJHflE",FALSE,0,NA,2015-05-08 22:48:35,FALSE,NA,"596808946104532992",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","adambraunton",0,FALSE,FALSE,"-122.68194908","45.5245401"
"22","Soliant Health: Travel Nursing Jobs in Oregon (#Portland, OR) http://t.co/kIuwlzG0qs #Nursing #RN #Job #Jobs #Hiring #TweetMyJobs",FALSE,1,NA,2015-05-08 22:43:58,FALSE,NA,"596807785263734784",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Nursing",0,FALSE,FALSE,"-122.6762071","45.5234515"
"23","RT @TotalTrafficPOR: Accident in #Portland on SE 56th Ave at SE Woodstock Blvd #PDXtraffic http://t.co/cq6BNINZFe",FALSE,0,NA,2015-05-08 22:24:08,FALSE,NA,"596802793907838976",NA,"<a href=""http://www.TheHighwayMonitor.com"" rel=""nofollow"">(OR) I-5 Updates</a>","ORI5thm",2,TRUE,FALSE,NA,NA
"24","Looking like a gorgeous weekend ahead! #sunshine #soakitup #pdx @ Portland Center Stage https://t.co/Hx7QnrkM9b",FALSE,1,NA,2015-05-08 22:11:09,FALSE,NA,"596799523743203328",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SarahBlocker",0,FALSE,FALSE,"-122.681656","45.524174"
"25","Future home of the Portland Pickles baseball team #2016 (@ Walker Stadium - @nwibl in Portland, OR) https://t.co/puHx5m95VT",FALSE,1,NA,2015-05-08 22:05:46,FALSE,NA,"596798170451079168",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","angeloregon",0,FALSE,FALSE,"-122.56933043","45.48867097"
"26","I'm at Fishbox in Portland, OR https://t.co/0P7FHX6HFY",FALSE,0,NA,2015-05-08 22:03:18,FALSE,NA,"596797549689864193",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","SkyVipGrady",1,FALSE,FALSE,"-122.61807375","45.51658855"
"27","I'm at Portland City Hall in Portland, OR https://t.co/ACBvqP5YuD",FALSE,0,NA,2015-05-08 21:59:43,FALSE,NA,"596796647557988352",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","witz",0,FALSE,FALSE,"-122.67877941","45.51488564"
"28","They do some serious bike paths in Portland @ Portland Waterfront https://t.co/9WZQBtttTz",FALSE,1,NA,2015-05-08 21:57:01,FALSE,NA,"596795968210743296",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","adambraunton",0,FALSE,FALSE,"-122.67284106","45.5175795"
"29","#Portland @ Keep Portland Weird https://t.co/Ono5g76i1R",FALSE,0,NA,2015-05-08 21:55:44,FALSE,NA,"596795646226669569",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","adambraunton",0,FALSE,FALSE,"-122.6735217","45.52253611"
"30","#Portland @ Tom McCall Waterfront Park https://t.co/fO27fpeAUF",FALSE,0,NA,2015-05-08 21:55:17,FALSE,NA,"596795533659865089",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","adambraunton",0,FALSE,FALSE,"-122.6726","45.516"
"31","The best ice cream with the best friend @kaitlynjantzen #portland http://t.co/5K26Gx3dqP",FALSE,3,NA,2015-05-08 21:45:16,FALSE,NA,"596793010806857728",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","ericazehn",0,FALSE,FALSE,"-122.683467","45.523627"
"32","Good one #Portland, Good one!  ( #PDX #summer #sunrise ) @ Portland, Oregon https://t.co/tG91l8YyYB",FALSE,0,NA,2015-05-08 21:41:33,FALSE,NA,"596792078253879296",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dkguru",0,FALSE,FALSE,"-122.682","45.52"
"33","Looks like it‚Äôs going to be a fantastic weekend in Portland. Cheers! http://t.co/snr6rlKkBK",FALSE,3,NA,2015-05-08 21:39:47,FALSE,NA,"596791633472983041",NA,"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","needmore",2,FALSE,FALSE,"-122.670394","45.523718"
"34","Look up. #pdx #bigpink #portlandcitygrill @ Portland City Grill https://t.co/eDtwoDiIwU",FALSE,0,NA,2015-05-08 21:39:35,FALSE,NA,"596791583363719168",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JAMaxwell90",0,FALSE,FALSE,"-122.67585868","45.52237387"
"35","Worst and most unfriendly @BurgerKing ever, don't go here! (at @BurgerKing in Portland, OR) https://t.co/qxNZ8PqBV7",FALSE,0,NA,2015-05-08 21:35:11,FALSE,NA,"596790475677392896",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","hakarune",0,FALSE,FALSE,"-122.66121897","45.51175402"
"36","Baker - Einstein Bros. Bagels: (#Portland, OR) http://t.co/I16mh26fIm #Hospitality #VeteranJob #Job #Jobs #TweetMyJobs",FALSE,0,NA,2015-05-08 21:30:45,FALSE,NA,"596789357446500353",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkAtEBB",0,FALSE,FALSE,"-122.6830344","45.5093853"
"37","@loripolkowski 

#Portland
#Bridge
#River
#Run @ Portland Waterfront https://t.co/QunP6YSNME",FALSE,1,"LoriPolkowski",2015-05-08 21:27:29,FALSE,NA,"596788537506308098","808358534","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AristotleDreher",0,FALSE,FALSE,"-122.67284106","45.5175795"
"38","Supplemental Health Care #Nursing #Job: Labor and Delivery Travel RN's Needed for Oregon... (#Portland, OR) http://t.co/l3MAjSfuL7 #Jobs",FALSE,0,NA,2015-05-08 21:25:02,FALSE,NA,"596787920784101376",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",0,FALSE,FALSE,"-122.5566479","45.5161585"
"39","Rehabilitation Office Assistant - Providence Health &amp; Services -  Portland, OR: Whether you provide direct or ... http://t.co/7MhiKJxfMZ",FALSE,2,NA,2015-05-08 21:24:39,FALSE,NA,"596787824445128704",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","supra1Bqteam",0,FALSE,FALSE,"-122.67583","45.521976"
"40","Supplemental Health Care: Occupational Therapist -OT (#Portland, OR) http://t.co/2cyLUg5GWP #Healthcare #Job #Jobs #Hiring",FALSE,2,NA,2015-05-08 21:19:59,FALSE,NA,"596786649616359424",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",0,FALSE,FALSE,"-122.6875541","45.4874111"
"41","#sunny nice summer weather :) (@ Gov. Tom McCall Waterfront Park in Portland, OR) https://t.co/VazmZdqBIr",FALSE,0,NA,2015-05-08 21:08:37,FALSE,NA,"596783787415048192",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","BrianDivaCox",0,FALSE,FALSE,"-122.67080784","45.51963909"
"42","So nice out!!! (@ Downtown Portland - @indowntownpdx in Portland, OR) https://t.co/aEFrK4KWUS",FALSE,0,NA,2015-05-08 21:07:47,FALSE,NA,"596783576991068160",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","BrianDivaCox",0,FALSE,FALSE,"-122.67821077","45.51885656"
"43","RT @SharkbiteImprov: We did it!!!! 250,000 hits!!!! How cool is that!!!! #250000 #hits #riffing #MST3K #Portland #PDX‚Ä¶ https://t.co/mp6jGAv‚Ä¶",FALSE,0,NA,2015-05-08 21:02:04,FALSE,NA,"596782142056583168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PSUTV",1,TRUE,FALSE,NA,NA
"44","CHOCOLATE! @ Le Cordon Bleu College of Culinary Arts in Portland https://t.co/MEXk71KIvN",FALSE,1,NA,2015-05-08 20:50:26,FALSE,NA,"596779213375545344",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","coleherning",0,FALSE,FALSE,"-122.68141","45.52021"
"45","It has my initials on it.  Because, chocolate.  Ì†ºÌΩ´ @ Le Cordon Bleu College of Culinary Arts in Portland https://t.co/sQYOmVstTc",FALSE,0,NA,2015-05-08 20:47:56,FALSE,NA,"596778584343187457",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","coleherning",0,FALSE,FALSE,"-122.68141","45.52021"
"46","Chocolate mousse with dark chocolate ganache. @ Le Cordon Bleu College of Culinary Arts in Portland https://t.co/kjxADeT5R7",FALSE,0,NA,2015-05-08 20:46:11,FALSE,NA,"596778141965746177",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","coleherning",0,FALSE,FALSE,"-122.68141","45.52021"
"47","Union Pacific #SkilledTrade #Job: Work Equipment Mechanic - Field (IAM... (#Portland, OR) http://t.co/HYaSSe5Dyr #UnionPacificJobs #Jobs",FALSE,0,NA,2015-05-08 20:41:19,FALSE,NA,"596776916155109376",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_PDX_skltrd",0,FALSE,FALSE,"-122.6762071","45.5234515"
"48","School Contract Job, School Psychologist, East of Portland,... - Soliant Health: (#Portland, OR) http://t.co/qKSYONUxhD #Education #Job",FALSE,0,NA,2015-05-08 20:40:44,FALSE,NA,"596776771015544832",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-122.6762071","45.5234515"
"49","Hahaha I'm on the right side of the bar now. (@ Raven &amp; Rose - @ravenandrose in Portland, OR) https://t.co/INW6Pk0wIN",FALSE,0,NA,2015-05-08 20:18:02,FALSE,NA,"596771056876126208",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","WarmongerSmurf",0,FALSE,FALSE,"-122.68246669","45.51486563"
"50","#Portland, OR #IT #Job: Database Engineer and Architect at CDK Global http://t.co/r2DmlwyxKU #Jobs #Hiring",FALSE,0,NA,2015-05-08 20:17:09,FALSE,NA,"596770838373801985",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","CDKopenjobs",0,FALSE,FALSE,"-122.6762071","45.5234515"
"51","Getting my bahn mi fix Huongs (@ Huong's Vietnamese Food in Portland, OR) https://t.co/Du433YkGYM",FALSE,0,NA,2015-05-08 20:07:47,FALSE,NA,"596768479388250112",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","mangai_rollin",0,FALSE,FALSE,"-122.68142152","45.52107317"
